geneID,geneName,X1..1,X1..2,X1..3,X2..1,X2..2,X2..3,X3..1,X3..2,X3..3,X4..1,X4..2,X4..3
ENSMUSG00000106334,Gm43549,0,1,2,1,0,1,0,0,5,0,0,0
ENSMUSG00000115527,Gm4355,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104673,Gm43550,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105493,Gm43551,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105835,Gm43552,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107033,Gm43553,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105995,Gm43554,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105977,Gm43555,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105344,Gm43556,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105212,Gm43557,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106628,Gm43558,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104779,Gm43559,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117145,Gm4356,45,40,24,20,18,30,7,22,12,32,35,7
ENSMUSG00000106057,Gm43560,2,0,0,1,2,0,0,2,0,0,0,0
ENSMUSG00000105024,Gm43561,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106393,Gm43562,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105177,Gm43563,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106225,Gm43564,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105565,Gm43566,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104878,Gm43567,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106365,Gm43568,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106194,Gm43569,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105945,Gm43570,2,0,0,2,0,0,0,1,1,0,1,0
ENSMUSG00000106110,Gm43571,24,25,20,16,25,21,16,10,11,32,28,7
ENSMUSG00000105876,Gm43572,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104786,Gm43573,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106285,Gm43574,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105934,Gm43575,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105718,Gm43576,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105287,Gm43577,6,9,1,12,4,14,5,3,19,13,13,3
ENSMUSG00000106836,Gm43578,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107191,Gm43579,1,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000107062,Gm43580,2,4,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000105199,Gm43581,1,5,7,3,0,12,4,2,5,4,6,1
ENSMUSG00000106565,Gm43582,1,1,0,0,2,0,1,0,0,0,0,0
ENSMUSG00000105313,Gm43583,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105195,Gm43584,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000106287,Gm43585,1,0,0,0,0,3,0,0,0,1,0,0
ENSMUSG00000106226,Gm43586,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106666,Gm43587,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107370,Gm43588,2,2,3,2,3,3,4,1,5,3,3,0
ENSMUSG00000104550,Gm43589,5,12,7,6,9,24,7,3,15,1,11,8
ENSMUSG00000105058,Gm43590,0,3,0,1,0,0,0,0,0,0,1,0
ENSMUSG00000104748,Gm43592,0,0,0,0,0,0,0,0,1,1,0,0
ENSMUSG00000106288,Gm43593,30,54,18,24,40,31,25,16,31,16,25,21
ENSMUSG00000107226,Gm43594,1,5,4,11,3,6,0,4,5,5,8,6
ENSMUSG00000105746,Gm43595,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107337,Gm43596,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107096,Gm43597,48,7,18,9,24,18,5,18,21,16,9,7
ENSMUSG00000106927,Gm43598,7,6,1,0,14,10,5,4,3,8,6,1
ENSMUSG00000106698,Gm43599,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106810,Gm43600,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104660,Gm43601,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105937,Gm43602,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105349,Gm43604,4,2,3,0,1,2,0,0,0,2,1,0
ENSMUSG00000105762,Gm43605,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000105663,Gm43606,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105767,Gm43607,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106036,Gm43608,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106087,Gm43609,0,10,0,5,0,1,0,1,3,1,2,0
ENSMUSG00000106160,Gm43610,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106030,Gm43611,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000105917,Gm43612,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106162,Gm43613,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106052,Gm43614,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105150,Gm43615,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105000,Gm43616,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104909,Gm43617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105403,Gm43618,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104659,Gm43619,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106933,Gm43621,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104988,Gm43622,1,2,0,2,4,4,0,3,7,0,2,2
ENSMUSG00000106054,Gm43623,5,3,0,5,7,3,4,2,8,8,14,4
ENSMUSG00000104805,Gm43624,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105636,Gm43625,4,4,2,7,1,4,0,6,0,0,4,3
ENSMUSG00000105661,Gm43626,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106186,Gm43627,23,45,19,41,29,35,28,34,25,27,31,14
ENSMUSG00000105935,Gm43628,3,9,10,7,3,5,0,1,4,3,5,8
ENSMUSG00000107059,Gm43629,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107282,Gm43630,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000107243,Gm43631,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106962,Gm43633,13,5,12,9,6,4,2,6,1,9,11,13
ENSMUSG00000107253,Gm43634,0,5,1,3,12,5,0,1,0,9,0,4
ENSMUSG00000107013,Gm43635,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107045,Gm43636,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000107225,Gm43637,16,17,13,23,10,10,7,12,0,27,17,12
ENSMUSG00000107180,Gm43638,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104789,Gm43640,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106338,Gm43645,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106550,Gm43646,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105963,Gm43647,0,0,0,7,0,0,0,0,0,1,0,0
ENSMUSG00000105574,Gm43648,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104707,Gm43649,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105418,Gm43650,0,0,3,0,0,0,0,0,0,0,0,0
ENSMUSG00000105992,Gm43651,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105008,Gm43652,0,0,0,0,4,1,0,0,0,0,0,0
ENSMUSG00000105447,Gm43653,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105804,Gm43654,6,12,1,7,2,6,5,7,3,7,13,2
ENSMUSG00000104864,Gm43655,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106119,Gm43656,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105106,Gm43657,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106815,Gm43658,27,64,23,53,45,46,34,43,29,14,38,25
ENSMUSG00000106866,Gm43659,0,0,1,0,0,0,0,0,1,0,0,0
ENSMUSG00000107383,Gm4366,144,137,86,95,120,98,101,124,114,97,118,58
ENSMUSG00000107352,Gm43660,56,75,71,52,46,73,29,54,35,72,90,56
ENSMUSG00000104818,Gm43661,3,0,3,2,5,0,2,0,0,1,4,10
ENSMUSG00000105571,Gm43662,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105578,Gm43663,0,1,0,0,0,2,1,0,0,0,0,0
ENSMUSG00000105054,Gm43664,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104672,Gm43665,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104588,Gm43666,2,1,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000105135,Gm43667,9,11,19,3,9,16,8,9,1,11,13,11
ENSMUSG00000105176,Gm43668,96,122,81,66,117,81,44,65,86,49,90,38
ENSMUSG00000105829,Gm43669,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106539,Gm43670,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106527,Gm43671,0,1,2,1,4,0,0,0,0,0,0,0
ENSMUSG00000106019,Gm43672,113,161,102,75,102,132,147,133,139,72,130,98
ENSMUSG00000106321,Gm43674,5,2,6,10,4,10,9,9,13,0,0,9
ENSMUSG00000106085,Gm43675,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105027,Gm43676,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106153,Gm43677,2,0,0,3,0,2,0,1,1,1,2,4
ENSMUSG00000105880,Gm43678,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105950,Gm43679,83,76,64,70,75,77,38,64,48,56,100,55
ENSMUSG00000106559,Gm43680,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106870,Gm43681,43,70,30,41,44,46,39,54,83,43,50,39
ENSMUSG00000107019,Gm43682,73,97,54,81,81,74,38,49,40,82,108,68
ENSMUSG00000105613,Gm43684,3,3,7,2,0,2,0,0,5,2,0,0
ENSMUSG00000104829,Gm43685,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104974,Gm43686,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107301,Gm43688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104675,Gm43689,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000106980,Gm43690,0,2,3,5,1,8,0,0,1,5,0,2
ENSMUSG00000104776,Gm43691,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105429,Gm43692,2,3,0,1,2,4,5,0,0,3,0,2
ENSMUSG00000105929,Gm43693,11,9,3,12,5,2,2,2,0,4,6,4
ENSMUSG00000107018,Gm43694,8,10,7,14,5,10,2,16,3,15,10,0
ENSMUSG00000105647,Gm43695,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105304,Gm43696,43,57,46,43,47,60,43,36,47,50,69,29
ENSMUSG00000106078,Gm43697,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107266,Gm43698,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107244,Gm43699,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107193,Gm43700,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107081,Gm43701,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105453,Gm43702,5,14,9,14,13,12,3,11,6,9,14,4
ENSMUSG00000105699,Gm43703,4,5,0,0,2,2,5,3,0,0,0,0
ENSMUSG00000106090,Gm43704,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105678,Gm43705,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105693,Gm43706,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104903,Gm43707,2,9,9,8,3,12,2,13,0,6,16,4
ENSMUSG00000105873,Gm43708,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104855,Gm43709,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104838,Gm43710,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104881,Gm43711,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104649,Gm43712,0,1,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000106218,Gm43713,3,3,1,0,2,6,2,0,0,0,2,0
ENSMUSG00000105512,Gm43714,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105079,Gm43715,2,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000105089,Gm43717,0,4,1,1,0,0,0,0,1,0,3,0
ENSMUSG00000104905,Gm43718,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105366,Gm43719,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106247,Gm43720,7,0,0,4,4,0,0,5,0,6,5,0
ENSMUSG00000104947,Gm43721,7,2,14,2,8,12,2,5,0,12,11,5
ENSMUSG00000105091,Gm43722,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105126,Gm43723,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105751,Gm43724,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106462,Gm43725,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106353,Gm43726,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106202,Gm43727,15,14,13,15,12,32,6,15,6,32,25,16
ENSMUSG00000104867,Gm43728,16,30,14,30,20,27,11,26,10,46,32,16
ENSMUSG00000105104,Gm43729,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101545,Gm4373,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106176,Gm43730,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104531,Gm43731,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105856,Gm43732,1,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000106143,Gm43735,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104981,Gm43736,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000105692,Gm43737,40,37,30,27,59,48,22,20,30,60,41,9
ENSMUSG00000105204,Gm43738,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104532,Gm43739,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107639,Gm4374,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105506,Gm43743,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106012,Gm43744,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105456,Gm43745,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106614,Gm43746,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107165,Gm43747,11,27,29,17,12,19,12,18,9,16,30,14
ENSMUSG00000106707,Gm43748,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106452,Gm43749,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106612,Gm43750,3,4,3,2,0,0,0,0,0,1,0,0
ENSMUSG00000105322,Gm43751,3,7,6,7,10,6,15,28,21,4,12,6
ENSMUSG00000106271,Gm43752,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105707,Gm43753,13,19,5,21,22,14,20,24,27,11,26,1
ENSMUSG00000106311,Gm43755,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104793,Gm43756,1,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000104885,Gm43758,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105368,Gm43759,0,0,1,0,0,0,3,0,0,2,0,0
ENSMUSG00000107106,Gm43760,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106856,Gm43761,4,4,4,1,2,5,0,2,2,0,2,0
ENSMUSG00000107129,Gm43762,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107131,Gm43763,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107351,Gm43764,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105119,Gm43765,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105868,Gm43766,14,0,16,19,22,2,2,7,7,5,17,14
ENSMUSG00000106273,Gm43767,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105412,Gm43768,13,47,51,22,38,43,29,11,10,35,43,23
ENSMUSG00000107254,Gm43769,0,0,0,5,0,0,0,0,0,1,0,0
ENSMUSG00000107049,Gm43771,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000107069,Gm43772,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106061,Gm43773,7,23,9,13,16,16,9,5,8,19,11,12
ENSMUSG00000104631,Gm43774,13,13,9,5,10,7,2,6,1,10,13,11
ENSMUSG00000107304,Gm43775,87,115,97,100,149,153,44,55,52,107,119,58
ENSMUSG00000105946,Gm43776,0,4,0,0,0,0,0,0,3,0,0,2
ENSMUSG00000105583,Gm43777,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105186,Gm43778,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106113,Gm43779,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105702,Gm43780,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106126,Gm43781,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106708,Gm43782,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107371,Gm43784,0,0,0,0,0,0,3,3,0,0,0,1
ENSMUSG00000106912,Gm43785,69,81,63,61,103,52,54,54,55,84,102,65
ENSMUSG00000105761,Gm43787,18,16,22,18,22,10,8,8,15,24,25,12
ENSMUSG00000107286,Gm43788,125,152,127,120,115,128,73,90,70,177,162,75
ENSMUSG00000105947,Gm43789,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106818,Gm43790,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107040,Gm43791,3,0,6,0,0,2,0,0,0,0,7,0
ENSMUSG00000106732,Gm43792,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000107155,Gm43793,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106772,Gm43794,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106720,Gm43795,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104694,Gm43797,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106675,Gm43798,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106773,Gm43799,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106867,Gm43800,7,5,6,18,25,18,2,6,7,13,17,14
ENSMUSG00000105338,Gm43802,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104968,Gm43803,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104615,Gm43804,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000105971,Gm43805,1,0,0,0,2,0,1,0,0,0,0,0
ENSMUSG00000107135,Gm43806,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107048,Gm43807,3,6,13,3,8,8,1,10,6,2,12,10
ENSMUSG00000107086,Gm43808,5,7,0,4,0,0,1,0,0,7,1,0
ENSMUSG00000105617,Gm43809,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107151,Gm43810,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107140,Gm43811,6,8,7,2,0,2,0,0,2,0,2,2
ENSMUSG00000106835,Gm43812,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106636,Gm43813,118,231,139,209,188,380,55,139,119,195,243,86
ENSMUSG00000104654,Gm43814,0,1,5,4,6,0,0,6,0,4,1,0
ENSMUSG00000105510,Gm43815,8,13,12,14,3,10,0,6,7,5,14,9
ENSMUSG00000105341,Gm43817,12,12,6,13,8,6,11,8,4,10,7,2
ENSMUSG00000105074,Gm43818,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106062,Gm43820,0,3,3,0,0,3,4,2,2,1,0,0
ENSMUSG00000105219,Gm43821,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104998,Gm43822,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106224,Gm43823,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106245,Gm43824,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105130,Gm43825,0,6,1,4,5,0,4,1,0,1,6,0
ENSMUSG00000106071,Gm43826,2,0,0,0,0,0,0,0,0,1,1,0
ENSMUSG00000105713,Gm43827,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105141,Gm43828,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105530,Gm43829,0,1,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000116291,Gm4383,1,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000105454,Gm43830,1,0,2,0,5,0,1,1,1,0,3,0
ENSMUSG00000105653,Gm43831,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106011,Gm43833,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104801,Gm43834,2,5,4,2,4,2,0,0,9,0,6,0
ENSMUSG00000104961,Gm43835,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106566,Gm43836,1,1,2,1,1,1,6,0,2,1,0,2
ENSMUSG00000105443,Gm43837,1,0,1,0,0,0,0,5,1,0,2,0
ENSMUSG00000105730,Gm43838,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000105307,Gm43839,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106076,Gm43840,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105832,Gm43841,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107117,Gm43842,0,3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106944,Gm43843,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106858,Gm43844,16,15,22,8,7,9,5,9,0,7,10,14
ENSMUSG00000107177,Gm43845,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105925,Gm43846,1,0,0,2,4,0,0,0,0,1,3,0
ENSMUSG00000105753,Gm43847,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106317,Gm43848,76,89,75,42,66,66,48,81,72,34,95,75
ENSMUSG00000107046,Gm43849,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107161,Gm43850,1,0,0,0,0,0,2,1,0,2,0,0
ENSMUSG00000107248,Gm43851,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106680,Gm43852,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000105507,Gm43853,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104711,Gm43854,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104899,Gm43855,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105555,Gm43856,0,1,0,2,0,0,0,0,2,1,0,0
ENSMUSG00000104548,Gm43857,88,60,113,59,75,89,42,73,49,31,80,56
ENSMUSG00000104546,Gm43858,42,48,35,26,29,43,11,23,28,46,32,44
ENSMUSG00000105710,Gm43859,3,11,11,17,14,10,3,8,23,33,22,8
ENSMUSG00000106928,Gm43860,9,10,3,3,4,3,5,3,2,6,5,4
ENSMUSG00000107608,Gm43863,47,48,42,59,52,52,25,31,53,75,49,43
ENSMUSG00000108168,Gm43864,2,5,9,4,7,4,4,19,8,1,4,9
ENSMUSG00000108188,Gm43865,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107548,Gm43866,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108262,Gm43867,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000107455,Gm43868,2,2,1,1,0,3,2,2,0,3,4,0
ENSMUSG00000108008,Gm43869,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107712,Gm43870,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107913,Gm43871,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108070,Gm43872,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107606,Gm43873,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107779,Gm43874,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107454,Gm43875,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108055,Gm43876,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107571,Gm43877,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107858,Gm43879,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107886,Gm43880,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107442,Gm43881,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107433,Gm43882,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108217,Gm43883,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108123,Gm43884,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107643,Gm43885,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107515,Gm43886,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108189,Gm43887,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107782,Gm43888,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108146,Gm43889,0,0,0,0,0,4,0,0,0,0,0,0
ENSMUSG00000108053,Gm43890,1,5,3,2,0,4,0,5,4,3,1,2
ENSMUSG00000108119,Gm43891,7,2,1,3,1,3,0,4,0,2,0,0
ENSMUSG00000108299,Gm43892,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108087,Gm43893,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107652,Gm43894,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107908,Gm43895,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108246,Gm43896,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107590,Gm43897,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107757,Gm43898,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108164,Gm43899,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000108040,Gm43900,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107691,Gm43901,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107680,Gm43903,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000107849,Gm43904,0,1,2,2,3,2,0,0,1,0,3,0
ENSMUSG00000107987,Gm43905,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107446,Gm43906,0,0,0,0,0,0,0,0,0,0,0,0
